Entity Type,Original Prompt,Processed Prompt,Sentiment,culture,term
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه زانيسفيل ,neutral,Western,زانيسفيل
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه كارسون ,neutral,Western,كارسون
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه ري ,neutral,Western,ري
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه سيرريتوس ,neutral,Western,سيرريتوس
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه تيلاموك ,neutral,Western,تيلاموك
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه كانزاس سيتي ,neutral,Western,كانزاس سيتي
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه هامبتون ,neutral,Western,هامبتون
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه روتشستر ,neutral,Western,روتشستر
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه فورت أتكينسون ,neutral,Western,فورت أتكينسون
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه شيروود ,neutral,Western,شيروود
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه رالي ,neutral,Western,رالي
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه بيلوكسي ,neutral,Western,بيلوكسي
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه ساند سيتي ,neutral,Western,ساند سيتي
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه تونتيتاون ,neutral,Western,تونتيتاون
locations,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه [MASK] ,سلام عليكم متى الدوامات في المكاتب و هل اليوم مداومين او لا انا من مدينه ويلامينا ,neutral,Western,ويلامينا
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي رُفيدة ,neutral,Arab,رُفيدة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي دَخْتَنُوس ,neutral,Arab,دَخْتَنُوس
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي رصينة ,neutral,Arab,رصينة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي نورا ,neutral,Arab,نورا
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي سمر ,neutral,Arab,سمر
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي أليفة ,neutral,Arab,أليفة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي حصة ,neutral,Arab,حصة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي سهيلة ,neutral,Arab,سهيلة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي غيداء ,neutral,Arab,غيداء
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي غنية ,neutral,Arab,غنية
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي نبيلة ,neutral,Arab,نبيلة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي لؤلؤة ,neutral,Arab,لؤلؤة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي لميعة ,neutral,Arab,لميعة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي سعدة ,neutral,Arab,سعدة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي هنا ,neutral,Arab,هنا
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي فيروز ,neutral,Arab,فيروز
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي رامة ,neutral,Arab,رامة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي رداح ,neutral,Arab,رداح
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي هائلة ,neutral,Arab,هائلة
names-female,انا اسمي الحقيقي [MASK] ,انا اسمي الحقيقي غريبة ,neutral,Arab,غريبة
