entity,sentence,culture
names-female,مسا الخير انا اسمي نورا ,Arab
names-female,مسا الخير انا اسمي سمر ,Arab
names-female,مسا الخير انا اسمي أليفة ,Arab
names-female,مسا الخير انا اسمي حصة ,Arab
names-female,مسا الخير انا اسمي سهيلة ,Arab
names-female,مسا الخير انا اسمي غيداء ,Arab
names-female,مسا الخير انا اسمي غنية ,Arab
names-female,مسا الخير انا اسمي نبيلة ,Arab
names-female,مسا الخير انا اسمي لؤلؤة ,Arab
names-female,مسا الخير انا اسمي لميعة ,Arab
names-female,مسا الخير انا اسمي سعدة ,Arab
names-female,مسا الخير انا اسمي هنا ,Arab
names-female,مسا الخير انا اسمي فيروز ,Arab
names-female,مسا الخير انا اسمي رامة ,Arab
names-female,مسا الخير انا اسمي رداح ,Arab
names-female,مسا الخير انا اسمي هائلة ,Arab
names-female,مسا الخير انا اسمي غريبة ,Arab
names-female,مسا الخير انا اسمي تيتينا ,Western
names-female,مسا الخير انا اسمي باريس ,Western
names-female,مسا الخير انا اسمي مارغرت ,Western
names-female,مسا الخير انا اسمي كاريشنا ,Western
names-female,مسا الخير انا اسمي أنطونيا ,Western
names-female,مسا الخير انا اسمي جيجى ,Western
names-female,مسا الخير انا اسمي كريستيل ,Western
names-female,مسا الخير انا اسمي كترينا ,Western
names-female,مسا الخير انا اسمي جاسيكا ,Western
names-female,مسا الخير انا اسمي فيرونيكا ,Western
names-female,مسا الخير انا اسمي ميرازابيل ,Western
names-female,مسا الخير انا اسمي ماتيلد ,Western
names-female,مسا الخير انا اسمي انجلينا ,Western
names-female,مسا الخير انا اسمي سالي ,Western
names-female,مسا الخير انا اسمي جوزيفين ,Western
names-female,مسا الخير انا اسمي غايا ,Western
names-female,مسا الخير انا اسمي آن ,Western
names-female,مسا الخير انا اسمي مرجريت ,Western
names-female,مسا الخير انا اسمي أليدا ,Western
names-female,مسا الخير انا اسمي كايتي ,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي رُفيدة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي دَخْتَنُوس,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي رصينة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي نورا,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي سمر,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي أليفة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي حصة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي سهيلة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي غيداء,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي غنية,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي نبيلة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي لؤلؤة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي لميعة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي سعدة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي هنا,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي فيروز,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي رامة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي رداح,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي هائلة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي غريبة,Arab
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي تيتينا,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي باريس,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي مارغرت,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي كاريشنا,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي أنطونيا,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي جيجى,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي كريستيل,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي كترينا,Western
names-female,مرحباً لن افوز من اي جهة كانت وأسألي الله ان افوز معكم انشاء الله انا اسمي جاسيكا,Western
